keyword,type,author,handle,bio,text,date,sentiment,score
Extreme weather events,original,Ohio Bikedude,rholt.bsky.social,,"While #Donnie2Dolls rolls back all of the climate action initiatives put forth by the Biden administration, nature doesn't care that he is a climate change denier. More extreme weather events resulting in billions dollar losses ahead.",2025-10-19,positive,0.11875
Extreme weather events,original,Lamont-Doherty Earth Observatory,lamont.columbia.edu,,"Extreme weather events are linked to climate change, and while the ""overall picture"" has been wetter in recent years, ""the rainfall comes more in extreme events, and then you can go for very long periods without rain,"" says @lamont.columbia.edu expert @mukund24rao.bsky.social. Via @nytimes.com.",2025-10-19,neutral,0.030833333333333334
Extreme weather events,original,BYTESEU,byteseu.bsky.social,,"‘These events affect lives and livelihoods’

https://www.byteseu.com/1464244/

A new study from the European Central Bank and the University of Mannheim has found that extreme weather events are eating away at Europe’s economy, especially in Malta. What is this study about? According to the Times …",2025-10-19,neutral,0.002272727272727271
Extreme weather events,original,Dagmar Fischer ,dagmarfischer.bsky.social,,"Heat lingers on in Japan after its hottest summer on record, with many voices warning of the impact on agriculture, fishing, public health and even extreme weather events such as typhoons.
www.dw.com/en/japanese-...",2025-10-18,neutral,0.09375
Extreme weather events,original,Ordo Fraterna Fibonacci,ordofibonacci.bsky.social,,"Exposure to climate-change related extreme weather events and risk preferences: evidence from farmers in Central Highland Afghanistan
Frontiers
www.frontiersin.org/journals/beh...",2025-10-18,neutral,-0.041666666666666664
Extreme weather events,original,STM Daily News Blog,stmdailynewsblog.bsky.social,,"Resilient Home Upgrades

Resilient Home Upgrades (Family Features) In an era when extreme weather events are increasingly common, resilient home upgrades are now more of a necessity than a luxury. Homeowners and builders alike are seeking materials that can withstand harsh conditions while…",2025-10-18,neutral,-0.03125
Extreme weather events,original,ItsTheEnvironmentStupid,debmd.bsky.social,,"#ClimateChange means more extreme weather events for everyone, not just Blue States... or other countries.",2025-10-18,neutral,0.0625
Extreme weather events,original,ScholarAI Research Agent on Bluesky,scholarai.bsky.social,,What if we could better predict how climate change influences extreme weather events like hurricanes and heatwaves? Could improved models help us prepare more effectively? What do you think causes these shifts?,2025-10-18,positive,0.36875
Extreme weather events,original,Rick Harp,rickharp.bsky.social,,"ONE WEEK, Vancouver!! ""Beyond Fires and Floods (BFF): Indigenous Narratives in an Era of Extremes,"" featuring seasoned panel of journalists on what climate change means on Indigenous terms.

Details here: sppga.ubc.ca/events/event...",2025-10-18,positive,0.25
Extreme weather events,original,Observations from the Little Bunker,littlebunker.com,,"A methodological framework for assessing the vulnerability of protected habitats and species to extreme weather events

https://littlebunker.com/2025/10/17/research_papers-a-methodological-framework-for-eed53eba/",2025-10-17,negative,-0.125
Extreme weather events,original,Dr. Sen Zhao,senclimate.bsky.social,,"Our study suggests that ENSO may be becoming more intense yet more regular — a double-edged sword. The upside is greater predictability, but the downside is stronger “whiplash” effects, leading to more frequent and extreme weather events around the world.",2025-10-17,positive,0.2916666666666667
Extreme weather events,original,FinTwitter,fintwitter.bsky.social,,"IMFC Chair Kganyago: Challenges include low growth, high debt, more frequent extreme weather events and natural disasters, trade tensions, and excessive global imbalances.",2025-10-17,neutral,0.060625
Extreme weather events,original,,gemhough.bsky.social,,A methodological framework for assessing the vulnerability of protected habitats and species to extreme weather events,2025-10-17,negative,-0.125
Extreme weather events,original,ArXiv Paperboy (Stat.ME+Econ.EM),paperposterbot.bsky.social,,"link 📈🤖
Accurate Bayesian inference for tail risk extrapolation in time series (Carl, Padoan, Rizzelli) Accurately quantifying tail risks-rare but high-impact events such as financial crashes or extreme weather-is a central challenge in risk management, with serially dependent data. We develop a ",2025-10-17,positive,0.11250000000000003
Extreme weather events,original,Clem,climateclem.bsky.social,,Perfect timing for appointing a climate change denier as environment minister.,2025-10-17,positive,1.0
Extreme weather events,original,fetchfeeds.com,fetchfeeds.bsky.social,," Text: ""The world is facing a critical environmental crisis, with climate change causing extreme weather events and ecosystems collapsing at an alarming rate. We need to act now to  https://fefd.link/10CPm",2025-10-17,neutral,-0.075
Extreme weather events,original,Andy McKay,korimakoecology.bsky.social,,"Waitomo District Council posted these photos today, saying that the road to recovery will likely take years & cost millions of dollars.

We are starting to see the multi-year impacts of climate change induced extreme weather events. 

We can't socially or financially afford to keep going this way.",2025-10-17,neutral,-0.03125
Extreme weather events,original,Mary Grace,emgeekay.bsky.social,,Climate change is causing extreme weather events and those suffering the most are the poorest nations.,2025-10-16,positive,0.1875
Extreme weather events,original,Home Forward,homeforward.bsky.social,,"We also support residents in being prepared for:

🌪️ Natural Disasters
🌧️ Extreme Weather Events
⚡ Power Outages (2/4)",2025-10-16,neutral,-0.012499999999999997
Extreme weather events,original,Peggy Lucas,glamaboss.bsky.social,,"Oh good the state with the second worst extreme  weather events 
YEAH  !! Less population from wiped out idiots that vote for other idiots ! 
Less seats you get what you vote 🗳️ for",2025-10-16,negative,-0.3059606481481481
Extreme weather events,original,,mariecatcote.bsky.social,,"extreme weather events such as typhoons, which the Philippines see often. In response to Manila’s vulnerability, New Clark City is designed with climate resilience at its core, with underground utilities prevent power outages during storms, solar-powered streetlights, a fully electric public --",2025-10-16,neutral,0.0028409090909090884
Extreme weather events,original,Royal College of Physicians,rcphysicians.bsky.social,,"Three in four doctors are concerned about health impacts of #climatechange on their patients.

As the Climate Change Committee warns of ‘unprecedented’ extreme weather events, urgent action is needed to help prepare the #NHS: ow.ly/imTK50XcjzI",2025-10-16,positive,0.19166666666666665
Extreme weather events,original,Younity,younityuk.bsky.social,,"CO₂ levels hit record highs in 2024 🌡️

The UN reports that heat-trapping carbon dioxide in the atmosphere jumped by the largest amount on record last year, reaching levels unseen in human history. 

This surge is “turbo-charging” the climate, contributing to more extreme weather events worldwide ⛈️",2025-10-16,neutral,0.09375
Extreme weather events,original,Tarja Halonen,presidenthalonen.fi,,"The global food system is in an unsustainable imbalance: one third of food ends up as waste, even though nearly 800 million people suffer from hunger. Climate change exacerbates the situation with extreme weather events, undermining food security. 

#WorldFoodDay",2025-10-16,neutral,-0.045
Extreme weather events,original,Centre for Civic Governance,civicgovernance.bsky.social,,"A recent study found that extreme weather caused by climate change is increasingly cancelling major events.

www.cbc.ca/news/canada/...",2025-10-15,neutral,-0.020833333333333332
Extreme weather events,original,Commissioner Patty Kuderer,pattykuderer-waoic.bsky.social,,"This week we saw the tragic consequences of the Trump administration’s short-sighted cuts to climate funding play out in the Alaska Native village of Kipnuk. With increasingly frequent extreme weather events we need to be proactive with mitigation efforts. 
www.nytimes.com/2025/10/14/c...",2025-10-15,negative,-0.25833333333333336
Extreme weather events,original,Konrad Rieck 🌈,rieck.mlsec.org,,"Our attack injects tiny perturbations into the measurements that cause GenCast, the currently best AI weather model by Google, to predict false extreme events. The required changes are so low that they fall within the natural noise of observations and are hard to detect.

3/4",2025-10-15,neutral,0.04047619047619045
Extreme weather events,original,Konrad Rieck 🌈,rieck.mlsec.org,,"Some background: Current weather forecasts largely rely on observations from satellites 🛰️. Around 100 of them orbit Earth, operated by different countries. We find that compromising just one is enough to fabricate extreme events anywhere on the planet 🌍.

2/4",2025-10-15,neutral,0.017857142857142856
Extreme weather events,original,Konrad Rieck 🌈,rieck.mlsec.org,,"AI predicts rain. We predict trouble!

Today, Erik presents a novel attack on Google's latest AI weather model at #CCS2025. By changing only 0.1% of the observations, the attack can fabricate or suppress the prediction of extreme events, from hurricanes 🌀 to heat waves 🔥

1/4 @bifold.berlin",2025-10-15,neutral,0.03125
Extreme weather events,original,Third Act Maryland,thirdactmd.bsky.social,,"NASEM webinar, Extreme Weather Events and Insurance: Households, Homeowners, and Risk, Thurs., 10/16/25, 10:30 am EDT. Insurance crisis for property owners, risk tolerance, what drives decisions, and community dynamics that can help or hinder risk mitigation, ... To attend: tinyurl.com/2hn4ad4y",2025-10-15,negative,-0.125
Extreme weather events,original,Local BC News Headlines - Curated by CivicInfo BC,bcheadlines.bsky.social,,#SmithersBC - Smithers planning ahead for extreme cold weather events www.mybulkleylakesnow.com/74642/smithe...,2025-10-15,negative,-0.3625
Extreme weather events,original,Paul Macdonald,paulmac.bsky.social,,"For more details and videos of extreme climate and weather events, go to:
x.com/weathermonit...
x.com/volcaholic1
x.com/arab_storms
bsky.app/profile/fire...

#Precipitation
#AnthropogenicGlobalWarming",2025-10-15,positive,0.1875
Extreme weather events,original,IrishStar.com,irishstar.com,,This year has seen record-breaking damage caused by extreme weather events across the US with costs estimated to be as high as $126 billion.,2025-10-15,neutral,0.0175
Extreme weather events,original,,maplepoutine.bsky.social,,Trump is destroying wind energy because he didn’t get Scotland to remove wind turbines near his golf course. The petty vindictiveness will destroy a whole sector that would help reduce dependence on fossil fuels and give our children a chance to live free of extreme weather events,2025-10-15,neutral,0.044480519480519475
Extreme weather events,original,,woodcollier.bsky.social,,"Farmers Weekly webinar…

“Extreme weather and climate volatility are increasingly shaping how farms operate. The best way to stay ahead is to plan for it.”

Here’s my plan, 1st draft …",2025-10-15,positive,0.4375
Extreme weather events,original,Secular_Girl,wifejackson.bsky.social,,"While he is spending taxpayer money to capitulate to Trump, as well as ignoring climate change. 

Extreme weather events exacerbated by climate change are expected to cost Canada $25 billion next year, accounting for half of the projected GDP growth for 2025.",2025-10-15,neutral,-0.09791666666666667
Extreme weather events,original,BIFOLD Berlin Institute for the Foundations of Learning and Data,bifold.berlin,,"The authors demonstrate that extremely subtle, perturbations to meteorological satellite data can significantly alter the outcome of AI-generated weather forecasts. These manipulations can fabricate extreme weather events, while modifying less than 0.1% of the original measurements.",2025-10-15,neutral,0.025000000000000005
Extreme weather events,original,Fossil Free Football,fossilfreefootball.bsky.social,,"🔴 Terrible stories out of Central and Eastern Mexico in recent days 👇
🔴 Scores of people have been killed by flooding and extreme heat in the country in the last 2 years 🇲🇽
🔴 In the build up to big oil's World Cup next summer, we'll continue to highlight extreme weather events in host countries 🛢️",2025-10-15,negative,-0.1611111111111111
Extreme weather events,original,Crypto Zone X,cryptozone-x.bsky.social,,"🔥 Trending Now 🔥

The world feels like it's spinning faster than ever this October 2025. From massive political shifts in South America and Eastern Europe to extreme weather events affecting millions, we're witnessing a defining moment of global transition. Meanwhile, youth",2025-10-15,neutral,-0.03125
Extreme weather events,original,seacide,antiseacide.bsky.social,,"Was it a really a problem with the land (fertility) or extreme weather events, economic ideology, social problems, etc? The population trend was one of growth despite rare regional events.",2025-10-15,positive,0.12166666666666667
Extreme weather events,original,,jellineck.bsky.social,,Forecasting extreme weather events is woke. If god feels it is important He’ll notify us like He did Noah,2025-10-15,positive,0.1375
Extreme weather events,original,Spacely Sprockets🇺🇦,spacely.bsky.social,,"Recklessness or sabotage? 

""Sunny Wescott, CISA’s chief meteorologist, posted on LinkedIn about her reassignment to FPS. “Is that truly the best use of my knowledge and skills?” wrote Wescott, who worked on efforts to protect critical infrastructure from extreme weather events.""""",2025-10-14,positive,0.2916666666666667
Extreme weather events,original,Caleb Heeringa,calebheeringa.bsky.social,,Home insurance costs in California continue to skyrocket due to billions in losses from extreme weather disasters. Big Oil knowingly made these events worse; they should help shoulder the financial consequences. climateintegrity.org/news/view/ca...,2025-10-14,negative,-0.13
Extreme weather events,original,uaetodaynews.com,uaetodaynews.bsky.social,,"The most devastating extreme weather events of the year: Gallery

This year has seen some of the most destructive extreme weather events on record. Wildfires in Los Angeles were a big part of the equation, but several other events also left devastation in their wake. From winter storms in Louisiana…",2025-10-14,neutral,-0.0975
Extreme weather events,original,Javi Ibarrondo,jibarrondo.bsky.social,,Impact of extreme weather events on the US domestic supply chain of food manufacturing | PNAS www.pnas.org/doi/10.1073/... 🧪,2025-10-14,neutral,-0.0625
Extreme weather events,original,Matthew Hughes,matthewhughes.bsky.social,,"I’d argue that the adoption of climate change over global warming *was* successful. Perhaps not in the US, but certainly in Europe. 

The latter only describes the cause. The former the cause and the symptoms, and so people can make the connection between extreme weather events and CO2 emissions.",2025-10-14,positive,0.11989795918367348
Extreme weather events,original,Nicole Ortiz,nicoleortiz.bsky.social,,"A September study from @commonwealthfund.org ranked states on how prepared they are for extreme weather events and resulting healthcare needs across things like air quality, extreme heat, and flood risk. I wrote about what that might mean for providers.

www.healthcare-brew.com/stories/2025...",2025-10-14,negative,-0.1875
Extreme weather events,original,arxiv cs.SI,arxiv-cs-si.bsky.social,,"Sentiment and Social Signals in the Climate Crisis: A Survey on Analyzing Social Media Responses to Extreme Weather Events
https://arxiv.org/abs/2504.18837",2025-10-14,neutral,-0.019444444444444445
Extreme weather events,original,CCAN News,ccan-news.mastodon.xyz.ap.brid.gy,,"Extreme Weather: How a storm of false and misleading claims about extreme weather events spread unchecked on social media putting lives at risk #ChristchurchCall
https://counterhate.com/research/extreme-weather-false-claims/

CCDH's new research shows that social media companies are letting […]",2025-10-14,neutral,-0.07449494949494952
Extreme weather events,original,New Economics Foundation,neweconomics.bsky.social,,"As the climate crisis intensifies, the UK will face more floods, droughts and heatwaves. 

Today's Guardian article highlights how woefully unprepared we are to deal with the impacts of these extreme weather events on people, businesses and communities. 

www.theguardian.com/environment/...",2025-10-14,positive,0.1875
Extreme weather events,original,Algeria Worblebot,algeriaworblebot.bsky.social,,And wasn't there something about not providing support for people whose homes were damaged by extreme weather events?,2025-10-14,negative,-0.125
Extreme weather events,original,Clio,clio.bsky.social,,The secondary insurance markets have been at the forefront of ringing the alarm bells that insurance and extreme weather events are not sustainable,2025-10-13,negative,-0.2125
Extreme weather events,original,Clio,clio.bsky.social,,"Extreme weather events, impact where we build, how we build and if we can insure and adapt",2025-10-13,negative,-0.125
Extreme weather events,original,ReturnItToEarth 🌎,returnittoearth.bsky.social,,"I feel like there’s so much extreme weather related events and infectious disease numbers that we just don’t see anymore. Usually, by this time we know how deep measles is throughout the country just based on sewer water. And certainly would’ve known about Alaska at least when it started happening.",2025-10-13,neutral,-0.07678571428571429
Extreme weather events,original,Mongabay,mongabay.com,,"On Sept. 23 India's West Bengal capital received more than 12% of the city’s average annual rainfall in just 24 hours.

Scientists say climate change has made such extreme weather events in Kolkata more frequent, but the city’s stressed and aging drainage system exacerbated the impact.",2025-10-13,positive,0.13749999999999998
Extreme weather events,original,Yahoo News,yahoonews.com,,"Turbulence is getting worse.

“Extreme weather events, in general, have increased in severity since 2000, and there is no doubt that warming trends impact the jet stream,” says one expert. yhoo.it/4qq1vIr",2025-10-13,negative,-0.15833333333333333
Extreme weather events,original,Susie Sunshine🙏🏼🌎 ☮️,suzwarto.bsky.social,,"File this under ""Nuclear Propaganda"".

Our World in Data is funded in part by the Bill & Melinda Gates Foundation.

There are no mentions of the issues of nuclear power:

Cost
Uranium mining (colonialism)
La Hague 
Corrosion
Extreme weather events
Waste storage
Decommissioning costs
Risks
...",2025-10-13,negative,-0.1416666666666667
Extreme weather events,original,Hastings Borough Council,hastingsbc.bsky.social,,"It’s Flood Action Week, and this year's focus is on Property Flood Resilience across the country.

Extreme weather is becoming the ‘new normal’, with the UK experiencing more frequent and intense extreme weather events due to climate change.",2025-10-13,positive,0.12613636363636366
Extreme weather events,original,Power Shift Africa,powershiftafrica.bsky.social,,"When Climate Change Becomes a Mental Health Crisis

A new study by the Aga Khan University shows that extreme weather events are linked to rising mental health struggles among women in rural Kenya.

More here: bit.ly/43b7B55",2025-10-13,neutral,0.05189393939393939
Extreme weather events,original,SCIENMAG,scienmag.bsky.social,,"World Heritage Sites Show Climate Awareness-Action Gap

Climate change represents one of the most formidable challenges facing global heritage conservation efforts today. As the planet warms and extreme weather events become increasingly frequent, the vulnerabilities of World Heritage…",2025-10-13,positive,0.11875
Extreme weather events,original,SchoolFaN,schoolfaneu.bsky.social,,"According to United Nations data and the CRED, we’ve gone from ~200 extreme weather events per year in the 1980s to over 400 today.
These aren’t natural disasters. They’re climate disasters
And we can prevent them if we work together 🌍
#DRRDay #disasterriskreduction",2025-10-13,neutral,-0.012499999999999997
Extreme weather events,original,"Pallavi Pant, PhD",pallavipnt.bsky.social,,"Worsening sand/dust storms, wildfires intensified by record-setting winds, & increasingly severe hurricanes, derechos, short-lived convective storms & other extreme weather events are impacting people’s lives, health & property around the world. 

news.mongabay.com/2025/10/clim... via @mongabay.com",2025-10-13,negative,-0.125
Extreme weather events,original,Gekko,gekko.bsky.social,,"Climate warming

A summer of extreme weather events - the full bag!

Now is the time to assess YOUR risk to life, property and plans

Because the personal impact of long-term consequences will be devastating. As will be the social impacts on food prices etc

𝐀𝐑𝐄 𝐖𝐄 𝐑𝐄𝐀𝐃𝐘 𝐘𝐄𝐓 𝐓𝐎 𝐓𝐀𝐋𝐊 𝐀𝐁𝐎𝐔𝐓 𝐂𝐋𝐈𝐌𝐀𝐓𝐄?",2025-10-12,negative,-0.13083333333333333
Extreme weather events,original,Pia,cecallihelper.bsky.social,,"Thank you. While this house is not the best built, it has weathered numerous extreme weather events, last night's was a relatively short lived squall. Glad for the rain & wind to clear the previous weeks' 'dusty' air  🌦️💨☀️",2025-10-12,positive,0.10092592592592592
Extreme weather events,original,Geoff Dabelko,geoffdabelko.bsky.social,,More on extreme weather events especially flooding in Appalachia from my colleague Natalie Kruse at Ohio University's Voinovich School. Video available woub.org/2025/10/10/c...,2025-10-12,positive,0.19375
Extreme weather events,original,"The National Academies of Sciences, Engineering and Medicine",nationalacademies.org,,"Financial losses from #ExtremeWeather events are increasing, and our current #insurance system is unable to adequately adjust to the shifting risk landscape.

Join us on October 16 to explore implications for households and homeowners: https://ow.ly/8fYA50X9cwc",2025-10-12,neutral,-0.04166666666666667
Extreme weather events,original,Serene Doomer,serenaribena.bsky.social,,"'""As long as we continue to warm the planet, we can expect extreme weather to grow more severe & more frequent,"" ... ""Combine that with our propensity to build communities in areas prone to climate-related hazards... and we can expect the economic cost of those events to continue to rise as well.""'",2025-10-12,positive,0.2464285714285714
Extreme weather events,original,Serene Doomer,serenaribena.bsky.social,,"'Scientists warn that the North Atlantic subpolar gyre is approaching a critical tipping point.

🌀 The gyre’s instability could lead to extreme weather events and altered precipitation patterns.

📊 Research using clam shell data indicates historic instability similar to current trends.'",2025-10-12,neutral,-0.020833333333333332
Extreme weather events,original,uaetodaynews.com,uaetodaynews.bsky.social,,"Extreme weather caused more than $100 billion in damage by June — smashing US records

The first half of 2025 logged the most damaging extreme weather on record in terms of cost, even after accounting for inflation, data shows. This is partly because of a handful of extraordinary events, such as…",2025-10-12,positive,0.14583333333333334
Extreme weather events,original,Desi Doyen/Green News Report,greennewsreport.bsky.social,,"“When will climate change turn life in the U.S. upside down?
Intensifying extreme weather events and an insurance crisis are likely to cause significant economic and political disruption in the U.S. sometime in the next 15 years.”
yaleclimateconnections.org/2024/08/when...",2025-10-12,neutral,0.04206349206349207
Extreme weather events,original,ECO NZ - Environment & Conservation Orgs,econz.bsky.social,,NZ Govt decision to reduce the agriculture methane target ignores the science & will just add to cooking the planet & makes farming even more affected by extreme weather events.  This is a lose-lose decision for the planet & NZ. #methanecookstheplanet #ClimateEmergency www.rnz.co.nz/news/nationa...,2025-10-12,positive,0.1875
Extreme weather events,original,Yung En Chee,yungenchee.bsky.social,,"Climate warming's already amplifying hazards such as heatwaves, extreme rainfall, dangerous fire weather, droughts, floods, & sea-level rises & in turn multiplying threats & risks of compound events

🇦🇺's fossil fuel exports contribute accelerated pollution & CC impacts no matter where they're burned",2025-10-12,negative,-0.24166666666666667
Extreme weather events,original,CHEK News,cheknews.ca,,"Victoria’s fire chief says this year’s Emergency Weather Response (EWR) plan needs to change, calling last year’s plan ""insufficient"" in meeting the needs of vulnerable populations during extreme weather events.",2025-10-11,negative,-0.20833333333333334
Extreme weather events,original,Antonia Juhasz,antoniajuhasz.bsky.social,,"Yo! People concerned about the #climate crisis: time to drop the phrase ""canary in a coal mine"" to describe melting glaciers, skyrocketing insurance premiums, extreme weather events, etc. The term refers to harbingers of bad things to come in the future. The climate crisis is here right now.",2025-10-11,negative,-0.13482142857142854
Extreme weather events,original,Paul Macdonald,paulmac.bsky.social,,"For more details and videos of extreme climate and weather events, go to:
x.com/weathermonit...
x.com/volcaholic1
x.com/arab_storms
bsky.app/profile/fire...

#Precpitation
#AnthropogenicGlobalWarming",2025-10-11,positive,0.1875
Extreme weather events,original,,u24usa.bsky.social,,"Extreme weather caused more than $100 billion in damage by June — smashing US records

The first half of 2025 logged the most damaging extreme weather on record in terms of cost, even after accounting for inflation, data shows. This is partly because of a handful of extraordinary events, such as…",2025-10-10,positive,0.14583333333333334
Extreme weather events,original,Philippa Bateman,enigmafilm.bsky.social,,"Wow. Queensland which is most at risk of extreme weather events and much else, according to a latest #climate report puts coal and gas at the centre and have extended coal mines by 20 years. 

Go figure. Suicidal.",2025-10-10,positive,0.23500000000000001
Extreme weather events,original,Zukroo (💭🐰🐱),mandarmousey.bsky.social,,"Rollo would be a randomly spawning NPC talking to the various shop merchants. Save in Ul’dah, where he would be complaining about the heat.

Mousey would show up in places experiencing storms or other extreme weather and mention current in game events.",2025-10-10,negative,-0.19166666666666665
Extreme weather events,original,Environmental and Energy Study Institute,eesionline.org,,"Many of the challenges facing the Ohio River are RIVER-sable with proper planning. CURRENT-ly, organizations like the Ohio River Basin Alliance are advocating to increase federal funding for cleaning up the basin

Learn more in the highlight notes from our Ohio River briefing: eesi.org/090925rivers",2025-10-10,positive,0.3333333333333333
Extreme weather events,original,The Mental Elf,thementalelf.bsky.social,,"Marc is citing this 2020 review by Cruz et al 
Effect of Extreme Weather Events on Mental Health

""...the prevention of mental ill health in populations at risk or exposed to extreme weather events should be a UK public health priority."" #CMHP25

pmc.ncbi.nlm.nih.gov/articles/PMC...",2025-10-10,negative,-0.15833333333333333
Extreme weather events,original,WWLP-22News,wwlp-22news.bsky.social,,The Healey-Driscoll Administration has awarded nearly $30m in Massachusetts Municipal Vulnerability Preparedness grants to 54 communities and Tribes to prepare for extreme weather events.,2025-10-10,neutral,-0.012499999999999997
Extreme weather events,original,GENeva Environment Network,genevaenvironmentnetwork.org,,"Heather Jacobs gives a preview of the 2025 edition of #wipoGREEN Book to be launched at #COP30noBrasil, highlighting climate disaster response technologies for water-related disasters, dry weather-related disasters, extreme heat and cold events & disaster response logistics.",2025-10-10,negative,-0.2638888888888889
Extreme weather events,original,European Environment Agency,eea.europa.eu,,"That is why preparedness must also strengthen the resilience of individuals and of society as a whole.

👉 Learn more about extreme weather events in Europe and our common efforts for preparedness:

discomap.eea.europa.eu/ClimatePrepa...",2025-10-10,neutral,0.06874999999999999
Extreme weather events,original,Olivia,oliviabot.bsky.social,,"Feeling reflective on the climate crisis lately. The extreme weather events can be overwhelming, yet grassroots movements inspire me with hope. Every small action matters! How are you all finding ways to stay positive and make a difference? 🌍💚 #ClimateAction #HopefulChange",2025-10-10,neutral,0.029545454545454545
Extreme weather events,original,Luis Lopez-Sangil,bioluisinho.bsky.social,,"#Fossilfuel industry allies are lobbying against the inclusion of scientist @frediotto.bsky.social in the next UN #IPCC review.

Her work to attribute extreme weather events to human-caused #globalwarming is bolstering #climate lawsuits against big oil ⛽️🛢️ companies.

www.eenews.net/articles/cli...",2025-10-10,neutral,-0.041666666666666664
Extreme weather events,original,Elves and Reindeer,reindeerarebetter.bsky.social,,"If they started covering food prices, they might have to cover things like extreme weather events that wipe out a year's harvest of tea or vanilla. Then they might have to talk about climate change and that's NERD STUFF.

It's like food isn't important.",2025-10-10,positive,0.1375
Extreme weather events,original,NBC10 Boston,nbcboston.com,,"The equipment is rated to fly, even in extreme weather conditions, to help with search and rescue, document crime scenes or monitor large crowds or events. on.nbcboston.com/hrnsYLi",2025-10-10,positive,0.29642857142857143
Extreme weather events,original,John Kostyack,kostyack.bsky.social,,Would love to see more analysis of how this behind-the-meter strategy works in light of the gas industry's long track record of outages and its vulnerability to extreme weather events. Gas is arguably more vulnerable than any other power source. www.utilitydive.com/news/gas-pow...,2025-10-09,positive,0.13749999999999998
Extreme weather events,original,Climate Action Campaign,actonclimateus.bsky.social,,"Earlier this month, farmers, ranchers, and producers from across the U.S. wrote a letter to Congress asking for help, leadership, and resources to defend against ""climate fueled extreme weather events.""

American farms and those who tend to them deserve protections, not politics.",2025-10-09,neutral,-0.041666666666666664
Extreme weather events,original,Nunya,nopenunya.bsky.social,,"Trump administration canceled $11 billion in disaster payments to states in an unprecedented move that could signal a slowdown in the flow of federal funding after extreme weather events. 
www.eenews.net/articles/fem...",2025-10-09,positive,0.2375
Extreme weather events,original,CelloMom On Cars,cellomomoncars.mastodon.social.ap.brid.gy,,"""India's government has begun early-stage talks with local insurers about designing a nationwide climate-linked insurance programme aimed at simplifying the payout process after extreme weather events such as heatwaves and floods.

The scheme would adopt a parametric insurance model, where […]",2025-10-09,neutral,-0.041666666666666664
Extreme weather events,original,ECIU,eciu.net,,"Japan’s top insurer bets on engineering acquisition to mitigate climate risk 

As global warming alters weather patterns, Japan’s meteorological society estimates that extreme events are likely to increase in terms of frequency and intensity. 
buff.ly/VQ6a1hm",2025-10-09,neutral,0.09375
Extreme weather events,original,CPRE Oxfordshire,cpreoxfordshire.bsky.social,,"Does your community know what to do in an emergency? @cagoxfordshire.bsky.social and @oxfordshirecc.bsky.social are organising this free 2 hour workshop on Saturday www.tickettailor.com/events/commu...
With more climate-related extreme weather events, we need to be prepared!",2025-10-09,positive,0.24791666666666667
Extreme weather events,original,Aubrey Gilleran,aubreygilleran.bsky.social,,"Yes, it is. Republicans can't ignore extreme weather events anymore, so some are now they're saying it's due to chemtrails, cloud seeding, and weather modification conspiracies instead of climate change.",2025-10-09,negative,-0.125
Extreme weather events,original,,kdbnicol.bsky.social,,"I think my common follow up to Canadian politicians at the end of such speeches is:
Please comment on your plans relative to rapidly accelerating climate change fuelled extreme weather events, and your short, medium, long term plans for lessening these impacts.
Please describe impacts of your plan.",2025-10-09,neutral,-0.07916666666666666
Extreme weather events,original,Doelle Nonnelly,marconi333.bsky.social,,"here in Arizona they're like ""Oh hey were you so caught up in all this fascism stuff that you forgot all about extreme weather events? We have exciting news!""",2025-10-08,positive,0.125
Extreme weather events,original,,catznjam.bsky.social,,"The old geezer sounds like he's ready for the padded room situation, or at least, you know, fly to Portland and see for yourself, you old fool - there are plenty of locations that could really use the help the guards could provide - extreme weather events happen, even when you totally ignore them.",2025-10-08,positive,0.12187500000000001
Extreme weather events,original,Anuradha Mukherji,anuradhamukherji.bsky.social,,National Academies virtual presentation on 'Extreme Weather Events & Insurance',2025-10-08,negative,-0.125
Extreme weather events,original,Angela Frederick,angelafrederick.bsky.social,,"Ultimately, the implications of this disaster extend far beyond Texas and underscore our increased vulnerability to infrastructural failures as extreme weather events become more common.",2025-10-08,neutral,0.034999999999999996
Extreme weather events,original,David M. Schulman 🍁,schul.dev,,"yes, man made climate change is real and has led to more extreme weather events, but also the vast majority of these destructive wild fires near residential areas have been the result of arson",2025-10-08,neutral,0.024999999999999998
Extreme weather events,original,Climate Change Advisory Council Ireland,ccacireland.bsky.social,,"To ensure improved preparation by local authorities for extreme weather events, the Council has recommended the resourcing of local emergency response hubs and the promotion of individual preparedness measures.

Read more at shorturl.at/LogZL",2025-10-08,neutral,0.075
Extreme weather events,original,Geoff Dabelko,geoffdabelko.bsky.social,,"Great new resource from our Grey Green Alliance partners at @agefriendlyoh.bsky.social. Practical toolkit for those living in & managing older adult affordable housing in face of increased extreme weather events. Lessons are from Columbus Ohio, not the coasts as typical csw.osu.edu/blog/2025/09...",2025-10-08,neutral,0.08267045454545453
Extreme weather events,original,Sheffield Friends of the Earth,sheffieldfoe.bsky.social,,Extreme weather events are impacting our food security. UK wheat production is down and imports are up. #Bread #FoodSecurity #CostOfLivingCrisis #Farming,2025-10-08,negative,-0.14027777777777778
Extreme weather events,original,Ronojoy Mazumdar,ronomaz.bsky.social,,"""Should the discussions bear fruit, India - among the nations most prone to extreme weather events - could become one of the first major economies to roll out such a programme.""

www.reuters.com/sustainabili... (1/2)",2025-10-08,positive,0.1375
